corr,rt,block_type,trial_type
1.0,0.5978,step1,practice
1.0,0.4724,step1,practice
1.0,0.5558,step1,practice
0.0,0.3796,step1,practice
0.0,1.0344,step1,practice
1.0,0.7402,step1,practice
0.0,2.1641,step1,practice
1.0,0.7676,step1,practice
1.0,0.5624,step1,practice
0.0,0.3062,step1,practice
1.0,1.9342,step1,practice
1.0,1.3353,step1,practice
1.0,0.7438,step1,practice
1.0,4.2235,step1,practice
1.0,0.6902,step1,practice
1.0,0.5154,step1,practice
1.0,0.6422,step1,practice
1.0,0.5368,step1,practice
1.0,0.7075,step1,practice
1.0,0.9187,step1,practice
1.0,1.4969,step4,practice
1.0,1.1315,step4,practice
0.0,1.1189,step4,practice
0.0,0.9967,step4,practice
1.0,0.8627,step4,practice
1.0,0.7772,step4,practice
0.0,0.987,step4,practice
1.0,0.8228,step4,practice
1.0,2.5731,step4,practice
1.0,2.7386,step4,practice
1.0,1.4633,step4,practice
1.0,0.6415,step4,practice
1.0,0.7509,step4,practice
1.0,1.1788,step4,practice
1.0,0.5466,step4,practice
1.0,0.7787,step4,practice
1.0,1.719,step4,practice
1.0,1.1153,step4,practice
1.0,0.717,step4,practice
1.0,0.8134,step4,practice
0.0,1.3161,step5,practice
0.0,0.6162,step5,practice
1.0,0.2574,step5,practice
1.0,0.3148,step5,practice
1.0,0.2814,step5,practice
0.0,0.2489,step5,practice
0.0,0.2256,step5,practice
1.0,0.1315,step5,practice
0.0,0.3727,step5,practice
0.0,0.532,step5,practice
1.0,0.2653,step5,practice
0.0,0.3168,step5,practice
1.0,0.0999,step5,practice
0.0,0.3416,step5,practice
0.0,0.2587,step5,practice
1.0,0.2682,step5,practice
1.0,0.3662,step5,practice
0.0,1.2819,step5,practice
1.0,0.508,step5,practice
1.0,1.516,step5,practice
1.0,1.7696,step5,test
1.0,1.4879,step5,test
1.0,1.7564,step5,test
1.0,0.842,step5,test
1.0,0.9923,step5,test
1.0,1.2699,step5,test
1.0,1.4488,step5,test
1.0,1.2681,step5,test
0.0,0.8923,step5,test
1.0,3.2303,step5,test
1.0,0.97,step5,test
1.0,3.6831,step5,test
1.0,1.4182,step5,test
1.0,1.6764,step5,test
1.0,1.333,step5,test
1.0,0.6693,step5,test
1.0,0.6983,step5,test
1.0,0.6491,step5,test
1.0,0.7335,step5,test
1.0,1.677,step5,test
1.0,1.2356,step5,test
1.0,1.4215,step5,test
1.0,1.2195,step5,test
1.0,1.0051,step5,test
1.0,0.5989,step5,test
1.0,0.6985,step5,test
1.0,3.3005,step5,test
1.0,0.9824,step5,test
1.0,0.5238,step5,test
1.0,2.9579,step5,test
1.0,1.215,step5,test
1.0,0.8984,step5,test
1.0,0.7226,step5,test
1.0,1.7144,step5,test
1.0,1.0645,step5,test
1.0,0.8151,step5,test
1.0,1.0342,step5,test
1.0,0.8323,step5,test
1.0,0.6713,step5,test
1.0,1.705,step5,test
1.0,0.9841,step2,practice
1.0,1.2231,step2,practice
1.0,0.794,step2,practice
1.0,0.543,step2,practice
1.0,0.8387,step2,practice
1.0,0.7525,step2,practice
1.0,0.8434,step2,practice
1.0,0.5566,step2,practice
1.0,0.6021,step2,practice
1.0,0.7503,step2,practice
1.0,0.7556,step2,practice
1.0,0.8317,step2,practice
1.0,0.7148,step2,practice
1.0,0.5688,step2,practice
1.0,0.6702,step2,practice
1.0,0.8036,step2,practice
1.0,0.9355,step2,practice
1.0,0.5986,step2,practice
1.0,0.6878,step2,practice
1.0,0.7159,step2,practice
1.0,3.581,step3,practice
1.0,0.8923,step3,practice
1.0,1.8497,step3,practice
1.0,0.7316,step3,practice
1.0,1.0824,step3,practice
1.0,0.9081,step3,practice
0.0,0.6618,step3,practice
1.0,1.3532,step3,practice
1.0,0.7899,step3,practice
1.0,3.9507,step3,practice
1.0,1.1663,step3,practice
1.0,1.7878,step3,practice
1.0,1.3011,step3,practice
1.0,4.2808,step3,practice
1.0,1.6825,step3,practice
1.0,1.7481,step3,practice
1.0,0.6055,step3,practice
1.0,0.6346,step3,practice
1.0,0.8092,step3,practice
1.0,0.5304,step3,practice
1.0,0.7813,step3,test
1.0,0.6064,step3,test
1.0,0.5643,step3,test
1.0,0.7037,step3,test
1.0,1.0826,step3,test
1.0,0.8715,step3,test
1.0,0.5352,step3,test
1.0,0.8827,step3,test
1.0,0.5167,step3,test
1.0,0.4674,step3,test
1.0,0.5911,step3,test
1.0,0.7501,step3,test
1.0,0.7163,step3,test
1.0,0.8475,step3,test
1.0,0.4882,step3,test
1.0,0.4659,step3,test
1.0,0.6073,step3,test
1.0,0.4326,step3,test
1.0,0.8167,step3,test
1.0,0.6476,step3,test
1.0,0.5576,step3,test
1.0,0.4886,step3,test
1.0,0.7247,step3,test
1.0,0.7009,step3,test
1.0,0.4538,step3,test
1.0,0.3986,step3,test
0.0,0.4818,step3,test
1.0,0.7037,step3,test
1.0,1.1719,step3,test
1.0,1.0749,step3,test
1.0,0.4909,step3,test
1.0,0.4878,step3,test
1.0,0.5971,step3,test
1.0,0.6657,step3,test
1.0,0.5063,step3,test
1.0,0.5491,step3,test
1.0,0.508,step3,test
1.0,0.7293,step3,test
1.0,0.5217,step3,test
1.0,0.5886,step3,test
